metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1789526447,0.000000,,,,,,,,,,,,,,,,
vus_max,1789526447,20.000000,,,,,,,,,,,,,,,,
vus,1789526448,1.000000,,,,,,,,,,,,,,,,
vus_max,1789526448,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526449,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526449,590.312300,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526449,359.064100,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526449,61.717900,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526449,100.547900,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526449,0.739900,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526449,583.198000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526449,6.374400,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526449,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526449,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526449,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
vus,1789526449,1.000000,,,,,,,,,,,,,,,,
vus_max,1789526449,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526449,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526449,201.760800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526449,136.771800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526449,61.064100,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526449,75.707700,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526449,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526449,197.608200,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526449,4.152600,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526449,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526449,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526449,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526450,1.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_duration,1789526450,206.516300,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_blocked,1789526450,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_connecting,1789526450,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_tls_handshaking,1789526450,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_sending,1789526450,1.014200,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_waiting,1789526450,204.474800,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_receiving,1789526450,1.027300,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_failed,1789526450,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
duracion_busqueda,1789526450,207.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526450,1.000000,search: status 200,,,,,,,,carga_normal,,,,,,,
vus,1789526450,2.000000,,,,,,,,,,,,,,,,
vus_max,1789526450,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526451,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526451,194.736000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526451,125.504700,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526451,62.160200,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526451,62.814600,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526451,0.678500,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526451,191.623700,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526451,2.433800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526451,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526451,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526451,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
vus,1789526451,3.000000,,,,,,,,,,,,,,,,
vus_max,1789526451,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526451,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_duration,1789526451,217.712300,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_blocked,1789526451,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_connecting,1789526451,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_tls_handshaking,1789526451,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_sending,1789526451,4.314900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_waiting,1789526451,213.397400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_receiving,1789526451,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_failed,1789526451,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
duracion_login,1789526451,255.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526451,1.000000,login: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526451,1.000000,login: recibe accessToken,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526452,1.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_duration,1789526452,196.199500,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_blocked,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_connecting,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_tls_handshaking,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_sending,1789526452,0.339600,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_waiting,1789526452,193.346200,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_receiving,1789526452,2.513700,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_failed,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
duracion_busqueda,1789526452,196.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526452,1.000000,search: status 200,,,,,,,,carga_normal,,,,,,,
vus,1789526452,3.000000,,,,,,,,,,,,,,,,
vus_max,1789526452,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526452,1.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_duration,1789526452,190.884300,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_blocked,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_connecting,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_tls_handshaking,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_sending,1789526452,0.508300,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_waiting,1789526452,189.428300,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_receiving,1789526452,0.947700,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_failed,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
checks,1789526452,1.000000,perfil: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526452,1.000000,perfil: username coincide,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526452,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526452,208.962700,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526452,140.306800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526452,67.023400,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526452,73.283400,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526452,207.413500,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526452,1.549200,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526452,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526452,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526452,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526453,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_duration,1789526453,237.162700,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_blocked,1789526453,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_connecting,1789526453,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_tls_handshaking,1789526453,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_sending,1789526453,0.387600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_waiting,1789526453,236.272000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_receiving,1789526453,0.503100,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_failed,1789526453,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
duracion_login,1789526453,237.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526453,1.000000,login: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526453,1.000000,login: recibe accessToken,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526453,1.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_duration,1789526453,207.328100,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_blocked,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_connecting,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_tls_handshaking,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_sending,1789526453,0.463800,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_waiting,1789526453,203.497200,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_receiving,1789526453,3.367100,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
http_req_failed,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=laptop,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=laptop,step=search,
duracion_busqueda,1789526453,208.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526453,1.000000,search: status 200,,,,,,,,carga_normal,,,,,,,
vus,1789526453,4.000000,,,,,,,,,,,,,,,,
vus_max,1789526453,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526453,1.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_duration,1789526453,191.139200,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_blocked,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_connecting,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_tls_handshaking,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_sending,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_waiting,1789526453,190.341300,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_receiving,1789526453,0.797900,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
http_req_failed,1789526453,0.000000,,,,true,,GET,https://dummyjson.com/auth/me,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/me,step=perfil,
checks,1789526453,1.000000,perfil: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526453,1.000000,perfil: username coincide,,,,,,,,carga_normal,,,,,,,
data_sent,1789526454,3145.000000,,,,,,,,,carga_normal,,,,,,,
data_received,1789526454,43700.000000,,,,,,,,,carga_normal,,,,,,,
iteration_duration,1789526454,6251.378300,,,,,,,,,carga_normal,,,,,,,
iterations,1789526454,1.000000,,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526454,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526454,200.630000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526454,132.069500,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526454,62.232800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526454,69.836700,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526454,0.510000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526454,200.120000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526454,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526454,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526454,1.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_duration,1789526454,200.834600,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_blocked,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_connecting,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_tls_handshaking,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_sending,1789526454,0.520800,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_waiting,1789526454,199.875300,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_receiving,1789526454,0.438500,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
http_req_failed,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products?limit=10,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products?limit=10,step=browse,
checks,1789526454,1.000000,browse: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526454,1.000000,browse: tiene productos,,,,,,,,carga_normal,,,,,,,
vus,1789526454,5.000000,,,,,,,,,,,,,,,,
vus_max,1789526454,20.000000,,,,,,,,,,,,,,,,
http_reqs,1789526454,1.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_duration,1789526454,240.491400,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_blocked,1789526454,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_connecting,1789526454,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_tls_handshaking,1789526454,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_sending,1789526454,1.012900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_waiting,1789526454,238.970900,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_receiving,1789526454,0.507600,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
http_req_failed,1789526454,0.000000,,,,true,,POST,https://dummyjson.com/auth/login,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/auth/login,step=login,
duracion_login,1789526454,240.000000,,,,,,,,,carga_normal,,,,,,,
checks,1789526454,1.000000,login: status 200,,,,,,,,carga_normal,,,,,,,
checks,1789526454,1.000000,login: recibe accessToken,,,,,,,,carga_normal,,,,,,,
http_reqs,1789526454,1.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_duration,1789526454,204.205100,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_blocked,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_connecting,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
http_req_tls_handshaking,1789526454,0.000000,,,,true,,GET,https://dummyjson.com/products/search?q=watch,HTTP/2.0,carga_normal,,200,,tls1.3,https://dummyjson.com/products/search?q=watch,step=search,
